Input,1 Step Prediction,5 Step Prediction,Anomaly Score,Anomaly Likelihood
-7157.90378,-7243.406073972602,-2121.911425902863,0.0,0.031129412792518123
-7102.28594,-7214.633632129514,-2121.911425902863,0.0,0.031143746598780248
-7127.69338,-7243.406073972602,-2121.911425902863,0.0,0.031158072246706865
-7205.00498,-7243.406073972602,-2121.911425902863,0.0,0.031172389743190736
-7321.28884,-7128.316306600248,-2121.911425902863,0.0,0.031186699095115494
-7540.60766,-7128.316306600248,-2121.911425902863,0.0,0.03120100030935557
-7654.33964,-7214.633632129514,-7185.861190286425,0.0,0.03121529339277622
-7640.4073,-7559.902934246575,-7128.316306600248,0.0,0.0312295783522336
-7493.9873,-7559.902934246575,-7128.316306600248,0.0,0.03124385519457471
-7201.93584,-7646.22025977584,-2121.911425902863,0.03125,0.03603978713171368
-6619.62146,-7502.358050560398,-7329.723399501868,0.0625,0.046586176751539914
-5644.26864,-7329.723399501868,-7559.902934246575,0.03125,0.046589798363300794
-4183.609596,-5891.101307347446,-9056.069910087172,0.96875,0.8336178962681008
-2261.725836,-4682.658749937733,-7646.22025977584,0.0,0.8289804295956059
170.548024,-366.79247347447017,-7502.358050560398,0.0,0.0313732121126437
3030.107964,2337.81705977584,-7214.633632129514,0.0,0.03138740746179209
5994.211744,2107.637525031134,6107.006941220425,0.0,0.03140159476912674
8947.36652,8437.574730510587,-5401.969796014942,0.0,0.03141577404138544
11680.19892,11631.3157750934,9991.286590037362,0.0625,0.0418487318001289
14087.8242,14192.06309912827,12609.578797758408,0.0,0.041852911879969035
16082.3932,16378.768679202989,14940.14658704857,1.0,0.8597748084023334
17750.8798,16263.678911830637,16493.858446575345,0.0,0.8598330023576816
19083.4098,18421.612050062267,17241.941934495644,0.3125,0.12740966999328213
20271.2652,19802.68925853051,20320.593211706102,0.15625,0.1606195655328576
21195.2082,20579.5451882939,20953.586932254046,0.34375,0.1769553421716902
21900.837,21413.94600174346,15774.547400498133,0.28125,0.2241147715021096
22416.9492,21787.987745703613,19342.330189041095,0.15625,0.14495771618041886
22803.5718,21126.22158331258,20349.36565354919,0.5625,0.33200243578249056
22874.19,25729.81227820673,20493.227862764637,0.0,0.29884844950558
22816.3856,22593.61611731009,21874.305071232877,0.0,0.03132350196599651
22579.8168,22593.61611731009,20090.413676961398,0.0,0.03133772549369785
22100.0974,22190.801931506852,15889.637167870485,0.3125,0.12635296034253787
21329.643,21845.53262938979,31340.438437608966,0.15625,0.1592719361527895
20409.0648,20608.31763013699,20320.593211706102,0.21875,0.1181143489578397
19283.9506,20579.5451882939,20320.593211706102,0.03125,0.08976567291147125
17971.342,17702.301003985056,20320.593211706102,0.375,0.16492638763731488
16426.9364,19083.378212453303,21615.353094645085,0.15625,0.1931402725264292
14827.8956,17731.073445828144,21874.305071232877,0.5625,0.32952677903563876
13237.8392,14882.601703362394,20493.227862764637,0.0,0.2966314173216749
11715.61144,12177.99217011208,12782.21344881694,0.0,0.03112964136362585
10411.93214,10020.05903188045,17500.89391108344,0.0,0.031143975039775073
9494.88484,8811.616474470735,21874.305071232877,0.1875,0.07369180883933818
8869.27986,8063.532986550435,14825.056819676214,0.28125,0.153055789586674
8434.56746,11631.3157750934,7142.814847571608,0.3125,0.204650135931401
8108.87768,7459.31170784558,5099.97147671233,0.59375,0.4165890807036702
7901.7868,7459.31170784558,3459.9422916562908,0.03125,0.3269358265936172
7678.28262,6624.910894396016,5272.606127770861,0.34375,0.14502136024877266
7474.80502,6279.6415922789565,3229.762756911583,0.03125,0.1449914716295422
7219.98946,6624.910894396016,5905.599848318805,0.375,0.16228288030919163
7045.53386,6222.096708592777,4208.02577957659,0.3125,0.2507300605419797
6827.70596,8063.532986550435,5963.144732004981,0.15625,0.15616621018203555
6641.46596,6596.138452552928,1791.140664757162,0.03125,0.06764035234545238
6380.82554,6193.324266749689,5042.426593026154,0.03125,0.03990227268724264
6217.54144,5905.599848318805,2683.0863618929034,0.0,0.035371314272859715
5930.7919,5905.599848318805,5531.558104358657,0.0,0.030842755568489085
5537.7604,5416.468336986301,5531.558104358657,0.03125,0.035404491128295655
5126.356,5042.426593026154,5186.288802241594,0.0,0.03541391397598057
4648.60362,4841.019500124534,5186.288802241594,0.0625,0.040874909222569575
4017.84804,4121.708454047322,4236.798221419678,0.1875,0.0830182081880728
3295.36904,3431.1698498132027,4092.9360122042344,0.78125,0.5601058660108327
2630.88,2683.0863618929034,2798.1761292652554,0.0,0.5179570496967673
1848.391068,1935.002873972604,3258.535198754671,0.0625,0.0407716630907892
1022.455416,1532.1886881693663,1215.6918278953926,0.25,0.1052224785604718
199.990016,3632.576942714819,16407.541121046077,0.1875,0.13693192456313424
-548.561544,-510.6546826899121,-50.29561320049652,0.0,0.07244769530037375
-1422.785444,-1057.3310777085917,-50.29561320049652,0.5,0.23921283573716232
-2263.200772,-2179.4563095890408,-510.6546826899121,0.0,0.23919638893292614
-3006.4208,-2639.8153790784545,11861.495309838108,0.25,0.09494490379319573
-3628.08014,-3531.761076214196,-3272.8090996264,0.25,0.15906868524000414
-4116.6718,-4164.754796762141,-3071.402006724782,0.0,0.09484425168743066
-4380.86476,-4279.844564134495,-4251.072122291407,0.0,0.030692291148272897
-4524.35318,-4884.065842839351,-4740.203633623909,0.0,0.030706874838442182
-4690.936,-4884.065842839351,-4884.065842839351,0.0,0.030721450157531555
-4826.99028,-4999.155610211705,-5315.652470485678,0.0,0.030736017112718523
-4926.23458,-5315.652470485678,8926.70624184309,0.0,0.030750575711171003
-5097.89854,-5401.969796014942,8926.70624184309,0.0,0.030765125960047292
-5266.72574,-5401.969796014942,-5401.969796014942,0.0,0.03077966786649602
-5404.24848,-5891.101307347446,-5401.969796014942,0.0,0.030794201437656262
-5598.1628,-5891.101307347446,-6667.957237110833,0.0,0.030808726680657515
-5881.6711,-6293.915493150685,-6293.915493150685,0.0,0.030823243602619683
-6205.36406,-6293.915493150685,-6926.909213698629,0.0,0.03083775221065314
-6594.35992,-6667.957237110833,-7214.633632129514,0.0,0.03085225251185872
-6808.49294,-6667.957237110833,-7214.633632129514,0.15625,0.06309538596792912
-6894.7354,-7099.54386475716,-7214.633632129514,0.0,0.06308876526559694
-6914.58926,-7099.54386475716,-7214.633632129514,0.0,0.030853506897663672
-6870.19206,-7214.633632129514,-7243.406073972602,0.0,0.030867998181252316
-6840.60392,-6926.909213698629,-7243.406073972602,0.0,0.030882481172798574
-6884.61924,-6898.136771855541,-7790.082468991282,0.0,0.030896955879373956
-6903.64868,-6869.364330012452,151.11147970112143,0.0,0.03091142230804048
-6839.46576,-6898.136771855541,151.11147970112143,0.0,0.030925880465850698
-6683.02304,-6926.909213698629,151.11147970112143,0.0,0.03094033035984774
-6313.93916,-6840.591888169364,151.11147970112143,0.03125,0.035513232631375034
-5920.15242,-7070.771422914072,151.11147970112143,0.46875,0.22347563783804902
-5463.5569,-6207.598167621419,-6898.136771855541,0.0,0.218894285333876
-4724.75024,-6207.598167621419,-6926.909213698629,0.125,0.05474263926219456
-3588.612384,-5430.742237858032,-6840.591888169364,0.21875,0.10765417038991769
-2113.547844,-2265.773635118305,-6869.364330012452,0.09375,0.1001840408823737
-214.165144,-366.79247347447017,-6898.136771855541,0.0,0.047243054175467494
2127.711816,1791.140664757162,-6926.909213698629,0.0,0.03086454027599239
4694.038396,4869.791941967622,6883.862870983812,0.0,0.030879025245971456
7270.92482,7315.44949863014,-4855.293400996263,0.0,0.03089350192929272
9778.99908,9588.472404234122,10710.597636114573,0.0,0.030907970333020486
12146.9172,11314.818914819429,9933.741706351186,0.0,0.030922430464209553
14135.2962,14134.518215442095,12868.530774346204,0.03125,0.035502724221178554
15696.2308,15688.23007496887,15458.050540224162,0.0,0.03551208913290268
16975.7146,16896.67263237858,16637.720655790785,0.375,0.15847997721774454
17892.2664,17673.528562141968,16004.726935242841,0.78125,0.6460114737052001
18419.5816,16407.541121046077,18335.294724533003,0.0,0.5184782388748472
18625.715,18220.204957160648,18507.92937559153,0.0,0.030928591660076495
18692.063,18392.83960821918,18507.92937559153,0.03125,0.03546904322749426
18581.0288,18392.83960821918,18047.57030610212,0.0625,0.04541698604462694
18334.5518,18392.83960821918,10394.100775840598,0.0,0.040890707073220865
18019.5726,17702.301003985056,17011.762399750936,0.0,0.030956928753651476
17635.4272,17500.89391108344,19083.378212453303,0.0,0.03097136090926892
17028.1008,17011.762399750936,16349.996237359901,0.0,0.030985784823193214
16248.6846,15774.547400498133,17270.714376338732,0.09375,0.047361422317510754
15331.6256,15400.505656537985,15400.505656537985,0.0625,0.057337601528112035
14146.9132,14220.835540971359,13904.338680697387,0.0625,0.05094757768708047
12753.0563,12753.441006973848,13904.338680697387,0.34375,0.15002854851945113
11256.94618,11343.591356662517,11084.639380074721,0.1875,0.18193837342049277
9624.02176,9502.155078704858,9387.065311332502,0.0625,0.08279589689400382
8001.1919,8408.802288667499,8437.574730510587,0.0,0.04085824002706886
6577.91298,6768.7731036114565,6279.6415922789565,0.0,0.03090137258595108
5508.26828,5042.426593026154,5042.426593026154,0.03125,0.03546205270510523
4671.9151,4553.29508169365,4610.839965379826,0.03125,0.04002032069237708
4069.89304,4351.88798879203,4524.522639850562,0.0,0.03547843029469721
3636.42226,3431.1698498132027,5358.923453300125,0.1875,0.0730377337935902
3362.64766,3431.1698498132027,1906.230432129516,0.625,0.391116160877613
3107.50916,2625.5414782067273,3143.445431382319,0.0,0.34898549397126577
2919.00638,2625.5414782067273,3114.6729895392273,0.0,0.030889609221240198
2763.09746,1819.91310660025,3603.804500871731,0.0,0.030904079851081172
2591.5851,1819.91310660025,2826.9485711083435,0.0,0.03091854220648699
2446.4422,1819.91310660025,-568.1995663760881,0.0,0.030932996294505567
2109.09846,1819.91310660025,-568.1995663760881,0.0,0.03094744212217536
1592.077948,1532.1886881693663,-568.1995663760881,0.0,0.030961879696525443
1061.63621,1014.2847349937747,-1431.3728216687414,0.0,0.030976309024575495
511.282158,467.6083399750951,-1431.3728216687414,0.0,0.030990730113335724
-208.094602,-50.29561320049652,697.787874719801,0.0,0.031005142969807047
-900.001062,-510.6546826899121,-1316.2830542963875,0.0,0.03101954760098098
-1617.39647,-1402.6003798256534,-1057.3310777085917,0.09375,0.04746520746262755
-2413.316632,-2179.4563095890408,-1661.5523564134492,0.0,0.04746564078393398
-3195.80474,-3013.857123038604,-2179.4563095890408,0.125,0.05494583063693526
-3911.64822,-3761.9406109589036,-2639.8153790784545,0.40625,0.2009258776034737
-4432.3868,-2265.773635118305,-3531.761076214196,0.125,0.20082380834823194
-4821.53032,-4855.293400996263,-3905.8028201743455,0.0,0.054803593046449925
-5175.43156,-5286.88002864259,-4538.796540722291,0.15625,0.06337015540153884
-5510.1312,-5286.88002864259,-5517.059563387296,0.0,0.06336341751898303
-5824.00172,-4740.203633623909,-5114.245377584059,0.0,0.030941024753605776
-6189.79594,-4740.203633623909,-5114.245377584059,0.03125,0.03551792438904985
-6544.97718,-6610.412353424656,-5401.969796014942,0.21875,0.08867228459836052
-6793.18474,-6811.819446326276,-5977.418632876712,0.0,0.08409243388605764
-6964.56938,-6322.687934993773,2107.637525031134,0.03125,0.03550033441803795
-7101.3729,-6322.687934993773,-5718.466656288916,0.0,0.03550970082317591
-7153.70716,-6984.454097384806,-222.93026425902826,0.0,0.030953851740175165
-7109.68514,-6696.729678953922,-3589.3059599003736,0.0,0.03096828565326361
-7117.99022,-7157.088748443337,-3589.3059599003736,0.0,0.0309827113231649
-7125.12786,-7128.316306600248,-3589.3059599003736,0.0,0.03099712875688512
-7069.68438,-7128.316306600248,151.11147970112143,0.0,0.03101153796142101
-7059.87882,-7128.316306600248,151.11147970112143,0.0,0.03102593894375992
-7058.4255,-7329.723399501868,151.11147970112143,0.0,0.03104033171087992
-7068.25822,-7070.771422914072,151.11147970112143,0.0,0.0310547162697497
-7123.52082,-7070.771422914072,151.11147970112143,0.0,0.03106909262732865
-7231.49272,-7070.771422914072,-7128.316306600248,0.0,0.0310834607905669
-7374.26254,-7128.316306600248,-7070.771422914072,0.0,0.031097820766405285
-7582.00436,-6696.729678953922,-7070.771422914072,0.0,0.031112172561775328
-7754.76336,-7387.268283188044,-7070.771422914072,0.0,0.031126516183599368
-8077.53264,-7502.358050560398,-7070.771422914072,0.0,0.031140851638790486
-8449.88706,-7646.22025977584,151.11147970112143,0.03125,0.035772781064040866
-8854.32878,-8854.662817185554,-7243.406073972602,0.09375,0.05244738491987203
-9192.7735,-8739.5730498132,151.11147970112143,0.03125,0.052446275584384264
-9523.66176,-8739.5730498132,-1719.0972400996252,0.0,0.03577599632400742
-9705.16736,-9919.243165379825,-7099.54386475716,0.0,0.031163825664489837
-9802.92882,-9919.243165379825,1014.2847349937747,0.0,0.03117813988785173
-9836.96938,-8883.435259028642,-1488.9177053549174,0.0,0.031192445969417577
-9770.76338,-9804.153398007471,-10782.416420672478,0.0,0.031206743916058165
-9597.95484,-8883.435259028642,-10897.50618804483,0.03125,0.035861777005654974
-9243.74698,-9804.153398007471,-10897.50618804483,0.28125,0.11627537247244378
-8542.83834,-9545.201421419675,-10868.733746201742,0.3125,0.207020474092042
-7458.19872,-9199.932119302615,-10868.733746201742,0.3125,0.22182579633815883
-5986.10612,-8451.848631382316,-10868.733746201742,0.40625,0.2749869762483351
-4118.395176,-6898.136771855541,-10897.50618804483,0.46875,0.37053051919914975
-1893.941316,-4452.479215193025,-9775.380956164383,0.0,0.22186042530923747
522.059664,151.11147970112143,-9804.153398007471,0.03125,0.035584281437258045
3057.150324,3373.624966127023,-9717.836072478207,0.0,0.03559359179097575
5632.521484,5991.917173848069,-222.93026425902826,0.0,0.03100782446082487
8088.37256,8437.574730510587,-6207.598167621419,0.125,0.055184019848316994
10307.1746,10768.14251980075,12264.309495641348,0.0625,0.06529761429034212
12162.08638,12810.985890660028,12810.985890660028,0.375,0.17005312431913197
13642.5824,11890.267751681196,14479.787517559154,0.03125,0.1645026906980995
14758.7498,14364.697750186802,17731.073445828144,0.53125,0.27459657858584063
15513.1322,13213.800076463263,7027.725080199252,0.03125,0.2745581727513293
15944.9228,15918.409609713577,18076.342747945208,0.40625,0.18253574330522088
16121.9504,17731.073445828144,5502.785662515569,0.0,0.17793489181759184
16069.4916,16608.948213947697,15141.55367995019,0.0,0.030870077930106665
15728.0954,16033.49937708593,8869.161358156915,0.0,0.030884559731793115
15277.4116,15112.781238107098,16349.996237359901,0.0,0.030899033249523124
14752.5126,14451.015075716066,21874.305071232877,0.0,0.030913498490357332
14028.959,13731.704029638855,21874.305071232877,0.0,0.03092795546134697
13173.3568,12782.21344881694,12983.620541718556,0.0,0.030942404169533793
12095.36762,12177.99217011208,10739.370077957661,0.0,0.030956844621950152
10765.63074,10998.322054545457,10739.370077957661,0.78125,0.5235815717942034
9311.15706,8897.933800000003,7747.036126276464,0.0,0.5235945432418903
7943.64598,7977.215661021171,8063.532986550435,0.0625,0.04099534015254694
6782.28736,6567.36601070984,8034.760544707347,0.0,0.04100003823815624
5705.00764,5790.510080946453,6998.952638356164,0.0,0.03100660625123973
4794.81814,5099.97147671233,3459.9422916562908,0.0,0.031021010047459177
4032.9339,4064.1635703611464,4064.1635703611464,0.03125,0.03560159355588853
3396.90624,3632.576942714819,2683.0863618929034,0.15625,0.06810853043715469
2725.28148,3085.9005476961393,3344.852524283935,0.09375,0.07999170803557144
2308.55834,2107.637525031134,3172.217873225407,1.0,0.8346005301238175
2078.6782,2107.637525031134,3114.6729895392273,0.0,0.818486483735827
2013.50058,1589.7335718555423,2740.6312455790794,0.1875,0.072538792151718
2021.9324,1589.7335718555423,2424.1343853051076,0.0,0.07252915472039594
2033.48324,1992.54775765878,-50.29561320049652,0.0,0.03109248004303683
1983.6854,2021.320199501868,697.787874719801,0.0,0.031106834880600003
1741.009334,2021.320199501868,-913.4688684931498,0.0,0.031121181542043276
1239.235636,1043.0571768368627,-913.4688684931498,0.0,0.031135520034283132
624.277922,496.3807818181831,-913.4688684931498,0.0,0.031149850364226878
-104.153938,-222.93026425902826,-913.4688684931498,0.0,0.031164172538772576
-885.720158,-568.1995663760881,-913.4688684931498,0.0,0.031178486564809114
-1707.922632,-1057.3310777085917,-1632.7799145703611,0.25,0.09559114130236852
-2449.143654,-2611.0429372353665,-2438.4082861768366,0.0,0.09557661795048931
-3125.21844,-3071.402006724782,-3215.264215940224,0.0625,0.041100940623351935
-3762.3209,-3646.8508435865497,-2639.8153790784545,0.15625,0.07323317973390198
-4373.98378,-4135.982354919053,-4452.479215193025,0.1875,0.10499339181545961
-4860.35412,-4826.520959153175,-5430.742237858032,0.03125,0.07736486925965415
-5212.14788,-5200.5627031133245,-4567.568982565379,0.0,0.03563630368717182
-5555.27258,-5517.059563387296,-5517.059563387296,0.0,0.031115752284189977
-5808.14758,-5833.55642366127,-5833.55642366127,0.0,0.031130093867664792
-5983.13116,-6207.598167621419,-6552.86746973848,0.0,0.031144427286230174
-6104.55884,-5488.287121544208,-6552.86746973848,0.0,0.031158752546787665
-6275.27356,-6006.1910747198,-6811.819446326276,0.03125,0.035721939034311055
-6397.22054,-6121.280842092154,-7128.316306600248,0.15625,0.06802465076300371
-6524.3198,-6811.819446326276,-7128.316306600248,0.0,0.06346390731876982
-6645.3884,-6409.005260523038,-7128.316306600248,0.0,0.031163637241158167
-6749.37638,-6898.136771855541,-7128.316306600248,0.0,0.03117795157170841
-6615.51888,-7243.406073972602,-7128.316306600248,0.03125,0.03575278618705602
-6542.2457,-6754.274562640099,-7128.316306600248,0.0,0.03576202890519357
-6447.20834,-6639.184795267745,-7128.316306600248,0.0,0.031210737941838932
-6394.11152,-6552.86746973848,-7128.316306600248,0.0,0.031225025490300474
-6427.34036,-6667.957237110833,-7128.316306600248,0.0,0.031239304919464063
-6569.481,-6409.005260523038,-6754.274562640099,0.0,0.03125357623617048
-6796.9942,-6437.7777023661265,-6639.184795267745,0.0,0.03126783944725141
-7047.64934,-6581.639911581568,-6552.86746973848,0.0,0.03128209455952944
-7323.4999,-7243.406073972602,-6466.5501442092145,0.125,0.05528842232609043
-7524.96208,-7588.675376089663,-6409.005260523038,0.0,0.05528484865201781
-7971.19944,-7761.3100271481935,-6437.7777023661265,0.0,0.031289196259870894
-8355.3218,-8077.806887422166,-6581.639911581568,0.0,0.03130343924966796
-8650.39002,-8854.662817185554,-7646.22025977584,0.0625,0.04140597890955003
-8915.1061,-8854.662817185554,151.11147970112143,0.0,0.04141045744860001
-9138.42852,-9199.932119302615,151.11147970112143,0.0,0.03132662869545561
-9262.79062,-8164.124212951431,-9717.836072478207,0.0,0.031340850449957
-9446.79434,-8566.938398754668,-9717.836072478207,0.0,0.03135506414049777
-9750.81722,-9286.24944483188,496.3807818181831,0.0,0.03136926977384513
-10068.93904,-9458.884095890411,-1920.504333001245,0.03125,0.035998233439344725
-10356.03774,-10552.23688592777,-1920.504333001245,0.25,0.10194687674402549
-10483.9686,-10667.326653300124,-1920.504333001245,0.15625,0.13010797740292682
-10365.42944,-10034.332932752179,-1920.504333001245,0.0,0.06413219228341996
-10014.9203,-10034.332932752179,-4135.982354919053,0.0,0.031329199047646375
-9397.6081,-9458.884095890411,-10811.188862515566,0.0625,0.04148371331258667
-8518.55334,-9516.428979576587,-10638.554211457036,0.15625,0.07435582276589722
-7247.82116,-9458.884095890411,-10638.554211457036,0.8125,0.5951401605777585
-5602.35152,-7531.130492403487,-5747.239098132004,0.0,0.5622698228067395
-3568.4139,-4193.527238605229,-3531.761076214196,0.0,0.03134283974352675
-1240.65112,-1488.9177053549174,-942.2413103362378,0.15625,0.06385158181549179
1215.3431,1014.2847349937747,-9458.884095890411,0.65625,0.41164348592143624
3581.11246,410.0634562889172,-9142.387235616437,0.0625,0.3890978856850811
5824.2351,6107.006941220425,6107.006941220425,0.15625,0.07352940287176268
7800.31234,7948.443219178083,9415.837753175594,0.1875,0.10540122887686992
9423.17256,9214.430660273974,11314.818914819429,0.25,0.13780568477385222
10813.24398,10394.100775840598,11861.495309838108,0.1875,0.13772847459262277
11967.49844,12810.985890660028,12839.758332503116,0.375,0.19865229937759452
12746.4444,13156.255192777087,13530.296936737235,0.1875,0.19849970613584406
13196.8244,13616.614262266503,14825.056819676214,0.3125,0.16507328262699242
13506.0064,11343.591356662517,12321.854379327524,0.625,0.4366331393138983
13608.1558,15314.188331008718,17673.528562141968,0.0625,0.35418851666245077
13300.2316,15314.188331008718,5675.420313574097,0.53125,0.2709070527454977
12809.5702,13587.841820423415,16119.816702615193,0.21875,0.31276064193048086
12154.3914,13501.524494894147,7372.994382316316,0.90625,0.7106207334450187
11343.11022,10883.232287173101,18047.57030610212,0.03125,0.6633506388346596
10366.67284,9617.24484607721,18047.57030610212,0.125,0.0584130373020541
9380.75148,9300.747985803238,18047.57030610212,0.3125,0.14331029704625103
8336.92686,8092.305428393527,6452.276243337485,0.84375,0.655246806981654
7231.49184,7890.898335491907,16119.816702615193,0.0,0.5659204657189499
6070.40618,6624.910894396016,4783.474616438358,0.0,0.030926524605340303
4869.25552,4783.474616438358,5848.054964632629,0.0625,0.04053025558239398
3765.46196,4006.6186866749704,7459.31170784558,0.0625,0.05012917589470286
2697.49682,3373.624966127023,7027.725080199252,0.5625,0.2857774518351243
1810.05243,2050.092641344958,3431.1698498132027,0.09375,0.2917875208731074
1079.2824482,1215.6918278953926,3172.217873225407,0.09375,0.062151239010242956
472.4188482,179.88392154420944,2050.092641344958,0.0,0.04651104413184815
40.5910222,-107.84049688667437,-568.1995663760881,0.0,0.030878581840012905
-282.5083078,-913.4688684931498,1963.775315815692,0.0,0.030893058776966287
-390.1822038,-913.4688684931498,-2265.773635118305,0.1875,0.07082735413808222
-488.014446,-798.3791011207959,-3013.857123038604,0.0,0.07081827337046108
-429.144436,-1057.3310777085917,-3128.946890410958,0.0,0.03088937109189205
-443.874372,-510.6546826899121,-2639.8153790784545,0.0,0.030903841857916906
-347.877142,-453.10979900373604,-3790.7130528019916,0.0625,0.04051464342331925
-477.01745,-453.10979900373604,-3071.402006724782,0.0,0.040519683356225085
-697.227606,-1057.3310777085917,-3071.402006724782,0.0,0.03092838133439961
-1063.640416,-1287.5106124532995,-3071.402006724782,0.0,0.030942829799216084
-1393.254814,-1632.7799145703611,-3071.402006724782,0.0,0.030957270008469165
-1826.766054,-1747.8696819427132,-3071.402006724782,0.0,0.03097170196918151
-2232.54584,-2467.1807280199246,-3071.402006724782,0.0,0.030986125688366385
-2579.54704,-2467.1807280199246,-4394.934331506849,0.0,0.031000541173027647
-2958.01282,-3100.17444856787,-4394.934331506849,0.0,0.031014948430159815
-3412.41994,-3790.7130528019916,-4394.934331506849,0.0,0.031029347466748073
-3925.73174,-3905.8028201743455,-4884.065842839351,0.0,0.031043738289768214
-4475.38466,-4394.934331506849,-5229.3351449564125,0.125,0.05402057878663083
-5005.68492,-4884.065842839351,-4567.568982565379,0.1875,0.09438117335833067
-5439.09936,-5229.3351449564125,-5574.604447073474,0.0625,0.08106213495792856
-5857.89766,-5833.55642366127,-5833.55642366127,0.15625,0.07182010359640438
-6150.73422,-6293.915493150685,-5833.55642366127,0.0,0.06213425402872216
-6358.40536,-6293.915493150685,-6121.280842092154,0.09375,0.046838748718862684
-6585.82938,-6811.819446326276,-6293.915493150685,0.0,0.04683954557396976
-6839.10976,-6811.819446326276,-7099.54386475716,0.0,0.030989252588991476
-7034.24364,-7070.771422914072,-7214.633632129514,0.0,0.031003666288803126
-7156.23508,-7329.723399501868,5617.875429887921,0.0,0.03101807176260133
-7268.61472,-5603.376888916562,-8365.53130585305,0.0,0.031032469017369196
-7265.31482,-7157.088748443337,-8365.53130585305,0.0,0.031046858060080517
-7075.6584,-7157.088748443337,-8653.255724283936,0.0,0.03106123889769981
-6842.46218,-7272.178515815691,-8653.255724283936,0.0,0.031075611537182253
-6682.67888,-7272.178515815691,3575.032059028643,0.0,0.031089975985473736
-6470.8819,-6840.591888169364,3575.032059028643,0.0,0.031104332249510865
-6245.397,-6840.591888169364,3575.032059028643,0.0,0.03111868033622103
-6094.07572,-6380.23281867995,3575.032059028643,0.09375,0.04712160887622453
-5993.55582,-6380.23281867995,3575.032059028643,0.125,0.07032953134788815
-5785.90604,-6121.280842092154,-7099.54386475716,0.09375,0.07032130294438947
-5610.69242,-6006.1910747198,-7272.178515815691,0.0,0.047097209907427384
-5511.50294,-6178.825725778331,-7272.178515815691,0.0,0.03110068833045482
-5552.61654,-5862.328865504358,-7272.178515815691,0.0,0.031115038492526732
-5617.4901,-5517.059563387296,-7272.178515815691,0.0,0.031129380482434323
-5801.58982,-5574.604447073474,-7272.178515815691,0.0,0.031143714307088847
-6068.48622,-5632.14933075965,-6840.591888169364,0.0625,0.04096415343461253
-6355.11876,-5804.783981818182,-6840.591888169364,0.03125,0.045446056413768
-6552.61164,-6610.412353424656,-6840.591888169364,0.0,0.03563972987410303
-6560.25292,-6265.143051307596,-6840.591888169364,0.0,0.031171931452068983
-6493.62286,-6265.143051307596,-7157.088748443337,0.0,0.031186241064659517
-6059.47904,-6581.639911581568,-5401.969796014942,0.0,0.031200542539345396
-5258.52262,-6552.86746973848,-5517.059563387296,0.46875,0.21341251636439065
-4170.35582,-5459.51467970112,-5517.059563387296,0.3125,0.3039039163722888
-2743.81972,-2265.773635118305,-5632.14933075965,0.03125,0.12612580237207
-897.39614,-539.4271245330001,-5632.14933075965,0.28125,0.11182781625432105
1070.3821,1935.002873972604,-6495.322586052303,0.21875,0.15882069884214853
3105.94384,3373.624966127023,4869.791941967622,0.125,0.10580654078019561
5358.8471,5617.875429887921,8926.70624184309,0.1875,0.09523830681317132
7627.3921,4294.343105105854,7804.58100996264,0.03125,0.07641103646541154
10000.1552,9876.196822665006,9876.196822665006,0.03125,0.039916517771236684
12328.09924,11602.543333250313,12062.902402739728,0.375,0.15837229335861297
14568.15164,11314.818914819429,-568.1995663760881,0.65625,0.48974087447698167
16596.634,15486.82298206725,15659.457633125781,0.03125,0.37121715691612917
18279.7954,18421.612050062267,15486.82298206725,0.125,0.05842724094875569
19390.4176,20147.958560647574,16119.816702615193,0.6875,0.4174620111407299
20219.9462,20176.731002490662,7229.132173100872,0.0,0.39436301845233723
20733.039,20579.5451882939,15717.002516811957,0.0,0.03088853516003123
20881.1832,20752.17983935243,18623.019142963887,0.46875,0.2088800804278551
20798.9892,20608.31763013699,23053.9751867995,0.0,0.2088619731956943
20533.7746,20263.048328019926,22795.023210211708,0.0,0.030866802297089508
20074.5518,20263.048328019926,21529.03576911582,0.0,0.030881285972843227
19438.9662,19198.467979825655,18997.06088692404,0.0,0.030895761363042715
18721.3162,18277.749840846827,19831.4617003736,0.0,0.03091022847475074
17954.146,18277.749840846827,18277.749840846827,0.21875,0.08158619056076638
17266.0884,18392.83960821918,15573.140307596514,0.25,0.14373364458647717
16400.6588,18392.83960821918,15573.140307596514,0.15625,0.12407629839735335
15397.56,15400.505656537985,12264.309495641348,0.5625,0.3094295662399255
14296.3722,14594.877284931506,12753.441006973848,0.03125,0.28273079588985106
13108.4658,12753.441006973848,18306.522282689915,0.3125,0.12347328127308178
11866.74122,11631.3157750934,18306.522282689915,0.0,0.1190714180110406
10700.0168,10394.100775840598,8005.988102864259,0.0,0.030746234995407736
9616.54608,9473.38263686177,8495.119614196763,0.03125,0.03514311763394447
8578.9291,8437.574730510587,6970.180196513076,0.0,0.03515275048967663
7626.22596,7516.856591531756,6020.689615691161,0.0,0.030780047922510316
6784.59334,6624.910894396016,8092.305428393527,0.09375,0.04654254255757898
6164.26938,6308.4140341220445,5761.737639103365,0.125,0.06939827996528478
5770.28722,6107.006941220425,4006.6186866749704,0.59375,0.32672085876041945
5511.23048,8293.712521295143,3805.2115937733506,0.0,0.3038371611394727
5331.95858,5416.468336986301,5963.144732004981,0.0,0.030738670317425554
